,Date,Start (ET),Visitor/Neutral,VisitorScore,Home/Neutral,HomeScore,Attend.,Arena,season,players
515,2020-01-02,10:30p,Detroit Pistons,112,Los Angeles Clippers,126,19068.0,STAPLES Center,2020,"[[['Svi Mykhailiuk', 'Sekou Doumbouya', 'Andre Drummond', 'Tony Snell', 'Tim Frazier'], ['Bruce Brown', 'Derrick Rose', 'Christian Wood']], [['Landry Shamet', 'Maurice Harkless', 'Kawhi Leonard', 'Ivica Zubac', 'Paul George'], ['Lou Williams', 'Montrezl Harrell', 'JaMychal Green']]]"
516,2020-01-03,7:00p,Atlanta Hawks,106,Boston Celtics,109,19156.0,TD Garden,2020,"[[['Kevin Huerter', 'Trae Young', ""De'Andre Hunter"", 'Cam Reddish', 'John Collins'], ['Allen Crabbe', 'Alex Len', 'Jabari Parker']], [['Gordon Hayward', 'Jayson Tatum', 'Marcus Smart', 'Jaylen Brown', 'Daniel Theis'], ['Enes Freedom', 'Brad Wanamaker', 'Grant Williams']]]"
517,2020-01-03,7:00p,Miami Heat,85,Orlando Magic,105,17198.0,Amway Center,2020,"[[['Bam Adebayo', 'Jimmy Butler', 'Duncan Robinson', 'Meyers Leonard', 'Kendrick Nunn'], ['Derrick Jones Jr.', 'Tyler Herro', 'Goran Dragić']], [['Nikola Vučević', 'Markelle Fultz', 'Aaron Gordon', 'Evan Fournier', 'Khem Birch'], ['D.J. Augustin', 'Terrence Ross', 'Wes Iwundu']]]"
518,2020-01-03,7:00p,Portland Trail Blazers,122,Washington Wizards,103,17945.0,Capital One Arena,2020,"[[['CJ McCollum', 'Kent Bazemore', 'Damian Lillard', 'Hassan Whiteside', 'Carmelo Anthony'], ['Gary Trent Jr.', 'Mario Hezonja', 'Anfernee Simons']], [['Gary Payton II', 'Troy Brown Jr.', 'Ian Mahinmi', 'Johnathan Williams', 'Isaiah Thomas'], ['Ish Smith', 'Jordan McRae', 'Garrison Mathews']]]"
519,2020-01-03,8:00p,Philadelphia 76ers,108,Houston Rockets,118,18055.0,Toyota Center,2020,"[[['Ben Simmons', 'Tobias Harris', 'Josh Richardson', 'Al Horford', 'Joel Embiid'], ['Furkan Korkmaz', 'Trey Burke', 'Mike Scott']], [['James Harden', 'Clint Capela', 'P.J. Tucker', 'Russell Westbrook', 'Danuel House Jr.'], ['Eric Gordon', 'Ben McLemore', 'Isaiah Hartenstein']]]"
520,2020-01-03,9:00p,New York Knicks,112,Phoenix Suns,120,18055.0,Talking Stick Resort Arena,2020,"[[['Marcus Morris', 'Julius Randle', 'Elfrid Payton', 'RJ Barrett', 'Taj Gibson'], ['Mitchell Robinson', 'Bobby Portis', 'Reggie Bullock']], [['Kelly Oubre Jr.', 'Devin Booker', 'Deandre Ayton', 'Ricky Rubio', 'Aron Baynes'], ['Mikal Bridges', 'Cameron Johnson', 'Elie Okobo']]]"
521,2020-01-03,10:30p,New Orleans Pelicans,113,Los Angeles Lakers,123,18997.0,STAPLES Center,2020,"[[['Jrue Holiday', 'Brandon Ingram', 'Derrick Favors', 'Lonzo Ball', 'JJ Redick'], [""E'Twaun Moore"", 'Josh Hart', 'Jaxson Hayes']], [['Anthony Davis', 'LeBron James', 'Danny Green', 'Avery Bradley', 'JaVale McGee'], ['Kentavious Caldwell-Pope', 'Kyle Kuzma', 'Dwight Howard']]]"
522,2020-01-04,3:30p,Memphis Grizzlies,140,Los Angeles Clippers,114,19068.0,STAPLES Center,2020,"[[['Jaren Jackson Jr.', 'Jae Crowder', 'Ja Morant', 'Dillon Brooks', 'Jonas Valančiūnas'], ['Tyus Jones', 'Brandon Clarke', 'Solomon Hill']], [['Kawhi Leonard', 'Landry Shamet', 'Derrick Walton', 'Maurice Harkless', 'Ivica Zubac'], ['Montrezl Harrell', 'Lou Williams', 'Jerome Robinson']]]"
523,2020-01-04,6:00p,Toronto Raptors,121,Brooklyn Nets,102,17732.0,Barclays Center,2020,"[[['Kyle Lowry', 'Fred VanVleet', 'OG Anunoby', 'Serge Ibaka', 'Patrick McCaw'], ['Rondae Hollis-Jefferson', 'Chris Boucher', 'Terence Davis']], [['Joe Harris', 'Spencer Dinwiddie', 'Garrett Temple', 'Taurean Prince', 'Jarrett Allen'], ['Wilson Chandler', 'DeAndre Jordan', 'Rodions Kurucs']]]"
524,2020-01-04,7:00p,Utah Jazz,109,Orlando Magic,96,16913.0,Amway Center,2020,"[[['Donovan Mitchell', 'Rudy Gobert', 'Joe Ingles', 'Bojan Bogdanović', ""Royce O'Neale""], ['Jordan Clarkson', 'Emmanuel Mudiay', 'Georges Niang']], [['Aaron Gordon', 'Nikola Vučević', 'Evan Fournier', 'Wes Iwundu', 'Markelle Fultz'], ['Terrence Ross', 'D.J. Augustin', 'Mo Bamba']]]"
525,2020-01-04,7:30p,Indiana Pacers,111,Atlanta Hawks,116,16420.0,State Farm Arena,2020,"[[['T.J. Warren', 'Domantas Sabonis', 'Aaron Holiday', 'Myles Turner', 'Jeremy Lamb'], ['Justin Holiday', 'Doug McDermott', 'T.J. McConnell']], [['Kevin Huerter', 'Trae Young', ""De'Andre Hunter"", 'Bruno Fernando', 'Damian Jones'], ['Alex Len', ""DeAndre' Bembry"", 'Vince Carter']]]"
526,2020-01-04,7:30p,Oklahoma City Thunder,121,Cleveland Cavaliers,106,19432.0,Rocket Mortgage Fieldhouse,2020,"[[['Shai Gilgeous-Alexander', 'Chris Paul', 'Steven Adams', 'Danilo Gallinari', 'Terrance Ferguson'], ['Dennis Schröder', 'Darius Bazley', 'Hamidou Diallo']], [['Collin Sexton', 'Cedi Osman', 'Darius Garland', 'Tristan Thompson', 'Kevin Love'], ['Alfonzo McKinnie', 'Dante Exum', 'John Henson']]]"
527,2020-01-04,8:00p,Boston Celtics,111,Chicago Bulls,104,21130.0,United Center,2020,"[[['Jayson Tatum', 'Jaylen Brown', 'Gordon Hayward', 'Marcus Smart', 'Daniel Theis'], ['Enes Freedom', 'Brad Wanamaker', 'Grant Williams']], [['Kris Dunn', 'Tomáš Satoranský', 'Zach LaVine', 'Wendell Carter Jr.', 'Lauri Markkanen'], ['Thaddeus Young', 'Coby White', 'Daniel Gafford']]]"
528,2020-01-04,8:00p,Denver Nuggets,114,Washington Wizards,128,16233.0,Capital One Arena,2020,"[[['Jamal Murray', 'Gary Harris', 'Will Barton', 'Nikola Jokić', 'Paul Millsap'], ['Malik Beasley', 'Jerami Grant', 'Monte Morris']], [['Johnathan Williams', 'Jordan McRae', 'Ian Mahinmi', 'Isaiah Thomas', 'Gary Payton II'], ['Troy Brown Jr.', 'Ish Smith', 'Anžejs Pasečņiks']]]"
529,2020-01-04,8:30p,Charlotte Hornets,123,Dallas Mavericks,120,20327.0,American Airlines Center,2020,"[[[""Devonte' Graham"", 'Terry Rozier', 'P.J. Washington', 'Bismack Biyombo', 'Miles Bridges'], ['Dwayne Bacon', 'Marvin Williams', 'Cody Zeller']], [['Luka Dončić', 'Dorian Finney-Smith', 'Dwight Powell', 'J.J. Barea', 'Justin Jackson'], ['Maxi Kleber', 'Seth Curry', 'Jalen Brunson']]]"
530,2020-01-04,8:30p,Detroit Pistons,111,Golden State Warriors,104,18064.0,Chase Center,2020,"[[['Sekou Doumbouya', 'Svi Mykhailiuk', 'Andre Drummond', 'Tony Snell', 'Tim Frazier'], ['Bruce Brown', 'Derrick Rose', 'Langston Galloway']], [['Damion Lee', 'Glenn Robinson III', 'Draymond Green', 'Willie Cauley-Stein', 'Ky Bowman'], ['Alec Burks', 'Omari Spellman', 'Jacob Evans']]]"
531,2020-01-04,8:30p,San Antonio Spurs,118,Milwaukee Bucks,127,18002.0,Fiserv Forum,2020,"[[['LaMarcus Aldridge', 'DeMar DeRozan', 'Lonnie Walker IV', 'Trey Lyles', 'Derrick White'], ['Rudy Gay', 'Patty Mills', 'Bryn Forbes']], [['Khris Middleton', 'Giannis Antetokounmpo', 'Wesley Matthews', 'Brook Lopez', 'Eric Bledsoe'], ['George Hill', 'Ersan İlyasova', 'Robin Lopez']]]"
532,2020-01-04,10:00p,New Orleans Pelicans,117,Sacramento Kings,115,16808.0,Golden 1 Center,2020,"[[['Jrue Holiday', 'Lonzo Ball', 'Brandon Ingram', 'Derrick Favors', 'JJ Redick'], ['Josh Hart', ""E'Twaun Moore"", 'Jaxson Hayes']], [['Buddy Hield', 'Harrison Barnes', 'Richaun Holmes', ""De'Aaron Fox"", 'Nemanja Bjelica'], ['Trevor Ariza', 'Cory Joseph', 'Harry Giles']]]"
533,2020-01-05,3:30p,New York Knicks,132,Los Angeles Clippers,135,19068.0,STAPLES Center,2020,"[[['RJ Barrett', 'Marcus Morris', 'Julius Randle', 'Frank Ntilikina', 'Taj Gibson'], ['Reggie Bullock', 'Mitchell Robinson', 'Kadeem Allen']], [['Patrick Beverley', 'Paul George', 'Maurice Harkless', 'Patrick Patterson', 'Ivica Zubac'], ['Montrezl Harrell', 'Lou Williams', 'JaMychal Green']]]"
534,2020-01-05,6:00p,Portland Trail Blazers,111,Miami Heat,122,19846.0,AmericanAirlines Arena,2020,"[[['Damian Lillard', 'Carmelo Anthony', 'Kent Bazemore', 'Hassan Whiteside', 'Gary Trent Jr.'], ['Anfernee Simons', 'Mario Hezonja', 'Anthony Tolliver']], [['Derrick Jones Jr.', 'Bam Adebayo', 'Duncan Robinson', 'Kendrick Nunn', 'Meyers Leonard'], ['Goran Dragić', 'Tyler Herro', 'James Johnson']]]"
535,2020-01-05,7:30p,Minnesota Timberwolves,118,Cleveland Cavaliers,103,16159.0,Rocket Mortgage Fieldhouse,2020,"[[['Robert Covington', 'Andrew Wiggins', 'Shabazz Napier', 'Gorgui Dieng', 'Jarrett Culver'], ['Kelan Martin', 'Josh Okogie', 'Jeff Teague']], [['Collin Sexton', 'Darius Garland', 'Cedi Osman', 'John Henson', 'Kevin Porter Jr.'], ['Ante Žižić', 'Dante Exum', 'Brandon Knight']]]"
536,2020-01-05,8:00p,Memphis Grizzlies,121,Phoenix Suns,114,14181.0,Talking Stick Resort Arena,2020,"[[['Jaren Jackson Jr.', 'Dillon Brooks', 'Ja Morant', 'Jonas Valančiūnas', 'Jae Crowder'], ['Brandon Clarke', 'Tyus Jones', 'Solomon Hill']], [['Kelly Oubre Jr.', 'Devin Booker', 'Ricky Rubio', 'Deandre Ayton', 'Aron Baynes'], ['Mikal Bridges', 'Cameron Johnson', 'Elie Okobo']]]"
537,2020-01-05,10:00p,Detroit Pistons,99,Los Angeles Lakers,106,18997.0,STAPLES Center,2020,"[[['Andre Drummond', 'Sekou Doumbouya', 'Christian Wood', 'Tony Snell', 'Tim Frazier'], ['Svi Mykhailiuk', 'Derrick Rose', 'Bruce Brown']], [['Anthony Davis', 'LeBron James', 'Danny Green', 'JaVale McGee', 'Avery Bradley'], ['Kentavious Caldwell-Pope', 'Alex Caruso', 'Dwight Howard']]]"
538,2020-01-06,7:00p,Indiana Pacers,115,Charlotte Hornets,104,13009.0,Spectrum Center,2020,"[[['Domantas Sabonis', 'Myles Turner', 'T.J. Warren', 'Jeremy Lamb', 'Aaron Holiday'], ['T.J. McConnell', 'Doug McDermott', 'Edmond Sumner']], [['Terry Rozier', 'Miles Bridges', ""Devonte' Graham"", 'P.J. Washington', 'Bismack Biyombo'], ['Cody Zeller', 'Dwayne Bacon', 'Malik Monk']]]"
539,2020-01-06,7:00p,Brooklyn Nets,89,Orlando Magic,101,15008.0,Amway Center,2020,"[[['Joe Harris', 'Garrett Temple', 'Taurean Prince', 'Spencer Dinwiddie', 'Jarrett Allen'], ['DeAndre Jordan', 'Timothé Luwawu-Cabarrot', 'Wilson Chandler']], [['Evan Fournier', 'Aaron Gordon', 'Nikola Vučević', 'Markelle Fultz', 'Wes Iwundu'], ['D.J. Augustin', 'Terrence Ross', 'Mo Bamba']]]"
540,2020-01-06,7:00p,Oklahoma City Thunder,113,Philadelphia 76ers,120,20561.0,Wells Fargo Center,2020,"[[['Shai Gilgeous-Alexander', 'Steven Adams', 'Chris Paul', 'Danilo Gallinari', 'Terrance Ferguson'], ['Dennis Schröder', 'Darius Bazley', 'Hamidou Diallo']], [['Ben Simmons', 'Josh Richardson', 'Al Horford', 'Joel Embiid', 'Tobias Harris'], ['James Ennis III', 'Mike Scott', 'Furkan Korkmaz']]]"
541,2020-01-06,7:00p,Boston Celtics,94,Washington Wizards,99,17963.0,Capital One Arena,2020,"[[['Gordon Hayward', 'Marcus Smart', 'Jaylen Brown', 'Jayson Tatum', 'Daniel Theis'], ['Grant Williams', 'Enes Freedom', 'Brad Wanamaker']], [['Jordan McRae', 'Isaac Bonga', 'Gary Payton II', 'Ian Mahinmi', 'Isaiah Thomas'], ['Troy Brown Jr.', 'Ish Smith', 'Anžejs Pasečņiks']]]"
542,2020-01-06,7:30p,Denver Nuggets,123,Atlanta Hawks,115,15286.0,State Farm Arena,2020,"[[['Nikola Jokić', 'Will Barton', 'Gary Harris', 'Jamal Murray', 'Paul Millsap'], ['Jerami Grant', 'Michael Porter Jr.', 'Monte Morris']], [['Trae Young', ""De'Andre Hunter"", 'Kevin Huerter', 'John Collins', 'Bruno Fernando'], ['Alex Len', 'Cam Reddish', 'Vince Carter']]]"
543,2020-01-06,8:00p,Utah Jazz,128,New Orleans Pelicans,126,14138.0,Smoothie King Center,2020,"[[['Donovan Mitchell', ""Royce O'Neale"", 'Rudy Gobert', 'Bojan Bogdanović', 'Joe Ingles'], ['Jordan Clarkson', 'Georges Niang', 'Emmanuel Mudiay']], [['Brandon Ingram', 'Lonzo Ball', 'JJ Redick', 'Derrick Favors', 'Josh Hart'], [""E'Twaun Moore"", 'Jaxson Hayes', 'Nickeil Alexander-Walker']]]"
544,2020-01-06,8:30p,Chicago Bulls,110,Dallas Mavericks,118,20238.0,American Airlines Center,2020,"[[['Zach LaVine', 'Lauri Markkanen', 'Tomáš Satoranský', 'Kris Dunn', 'Wendell Carter Jr.'], ['Thaddeus Young', 'Daniel Gafford', 'Coby White']], [['Dorian Finney-Smith', 'Luka Dončić', 'Dwight Powell', 'Tim Hardaway Jr.', 'J.J. Barea'], ['Maxi Kleber', 'Delon Wright', 'Seth Curry']]]"
545,2020-01-06,8:30p,Milwaukee Bucks,104,San Antonio Spurs,126,18354.0,AT&T Center,2020,"[[['Giannis Antetokounmpo', 'Khris Middleton', 'Wesley Matthews', 'Eric Bledsoe', 'Brook Lopez'], ['Donte DiVincenzo', 'George Hill', 'Ersan İlyasova']], [['DeMar DeRozan', 'LaMarcus Aldridge', 'Dejounte Murray', 'Bryn Forbes', 'Trey Lyles'], ['Rudy Gay', 'Patty Mills', 'Derrick White']]]"
546,2020-01-06,10:00p,Golden State Warriors,98,Sacramento Kings,111,15819.0,Golden 1 Center,2020,"[[['Eric Paschall', 'Damion Lee', 'Glenn Robinson III', 'Willie Cauley-Stein', 'Ky Bowman'], ['Alec Burks', 'Omari Spellman', 'Jacob Evans']], [['Buddy Hield', 'Harrison Barnes', ""De'Aaron Fox"", 'Nemanja Bjelica', 'Richaun Holmes'], ['Trevor Ariza', 'Cory Joseph', 'Harry Giles']]]"
547,2020-01-07,7:00p,Detroit Pistons,115,Cleveland Cavaliers,113,17274.0,Rocket Mortgage Fieldhouse,2020,"[[['Andre Drummond', 'Svi Mykhailiuk', 'Sekou Doumbouya', 'Tony Snell', 'Bruce Brown'], ['Derrick Rose', 'Langston Galloway', 'Christian Wood']], [['Kevin Love', 'Cedi Osman', 'Darius Garland', 'Collin Sexton', 'Tristan Thompson'], ['Brandon Knight', 'Matthew Dellavedova', 'Ante Žižić']]]"
548,2020-01-07,7:00p,Portland Trail Blazers,101,Toronto Raptors,99,19800.0,Scotiabank Arena,2020,"[[['Damian Lillard', 'Hassan Whiteside', 'Carmelo Anthony', 'CJ McCollum', 'Kent Bazemore'], ['Anfernee Simons', 'Gary Trent Jr.', 'Mario Hezonja']], [['Kyle Lowry', 'Patrick McCaw', 'Serge Ibaka', 'OG Anunoby', 'Rondae Hollis-Jefferson'], ['Oshae Brissett', 'Stanley Johnson', 'Chris Boucher']]]"
549,2020-01-07,7:30p,Oklahoma City Thunder,111,Brooklyn Nets,103,15677.0,Barclays Center,2020,"[[['Terrance Ferguson', 'Shai Gilgeous-Alexander', 'Chris Paul', 'Steven Adams', 'Darius Bazley'], ['Dennis Schröder', 'Mike Muscala', 'Abdel Nader']], [['Joe Harris', 'Taurean Prince', 'Spencer Dinwiddie', 'Jarrett Allen', 'Rodions Kurucs'], ['Garrett Temple', 'Caris LeVert', 'DeAndre Jordan']]]"
550,2020-01-07,8:00p,Minnesota Timberwolves,112,Memphis Grizzlies,119,14117.0,FedEx Forum,2020,"[[['Andrew Wiggins', 'Robert Covington', 'Jarrett Culver', 'Shabazz Napier', 'Gorgui Dieng'], ['Jeff Teague', 'Keita Bates-Diop', 'Josh Okogie']], [['Ja Morant', 'Dillon Brooks', 'Jaren Jackson Jr.', 'Jae Crowder', 'Jonas Valančiūnas'], [""De'Anthony Melton"", 'Solomon Hill', 'Brandon Clarke']]]"
551,2020-01-07,9:00p,Sacramento Kings,114,Phoenix Suns,103,14134.0,Talking Stick Resort Arena,2020,"[[['Nemanja Bjelica', ""De'Aaron Fox"", 'Harrison Barnes', 'Buddy Hield', 'Harry Giles'], ['Dewayne Dedmon', 'Trevor Ariza', 'Cory Joseph']], [['Devin Booker', 'Deandre Ayton', 'Kelly Oubre Jr.', 'Ricky Rubio', 'Aron Baynes'], ['Dario Šarić', 'Mikal Bridges', 'Elie Okobo']]]"
552,2020-01-07,10:30p,New York Knicks,87,Los Angeles Lakers,117,18997.0,STAPLES Center,2020,"[[['Julius Randle', 'RJ Barrett', 'Elfrid Payton', 'Reggie Bullock', 'Taj Gibson'], ['Mitchell Robinson', 'Kevin Knox', 'Wayne Ellington']], [['LeBron James', 'Anthony Davis', 'Danny Green', 'Avery Bradley', 'JaVale McGee'], ['Dwight Howard', 'Rajon Rondo', 'Kyle Kuzma']]]"
553,2020-01-08,7:00p,San Antonio Spurs,129,Boston Celtics,114,19156.0,TD Garden,2020,"[[['DeMar DeRozan', 'LaMarcus Aldridge', 'Dejounte Murray', 'Bryn Forbes', 'Trey Lyles'], ['Rudy Gay', 'Patty Mills', 'Derrick White']], [['Jayson Tatum', 'Gordon Hayward', 'Jaylen Brown', 'Daniel Theis', 'Kemba Walker'], ['Marcus Smart', 'Brad Wanamaker', 'Grant Williams']]]"
554,2020-01-08,7:00p,Toronto Raptors,112,Charlotte Hornets,110,13965.0,Spectrum Center,2020,"[[['Patrick McCaw', 'Kyle Lowry', 'Serge Ibaka', 'Terence Davis', 'OG Anunoby'], ['Rondae Hollis-Jefferson', 'Matt Thomas', 'Chris Boucher']], [['Terry Rozier', ""Devonte' Graham"", 'P.J. Washington', 'Miles Bridges', 'Bismack Biyombo'], ['Dwayne Bacon', 'Malik Monk', 'Cody Zeller']]]"
555,2020-01-08,7:00p,Miami Heat,122,Indiana Pacers,108,17040.0,Bankers Life Fieldhouse,2020,"[[['Meyers Leonard', 'Duncan Robinson', 'Bam Adebayo', 'Jimmy Butler', 'Kendrick Nunn'], ['Derrick Jones Jr.', 'Goran Dragić', 'Tyler Herro']], [['Domantas Sabonis', 'Myles Turner', 'Jeremy Lamb', 'Aaron Holiday', 'T.J. Warren'], ['Justin Holiday', 'Doug McDermott', 'T.J. McConnell']]]"
556,2020-01-08,7:00p,Washington Wizards,89,Orlando Magic,123,16013.0,Amway Center,2020,"[[['Isaac Bonga', 'Isaiah Thomas', 'Gary Payton II', 'Jordan McRae', 'Ian Mahinmi'], ['Admiral Schofield', 'Troy Brown Jr.', 'Anžejs Pasečņiks']], [['Markelle Fultz', 'Khem Birch', 'Nikola Vučević', 'Aaron Gordon', 'Evan Fournier'], ['Terrence Ross', 'D.J. Augustin', 'Wes Iwundu']]]"
557,2020-01-08,7:30p,Houston Rockets,122,Atlanta Hawks,115,16514.0,State Farm Arena,2020,"[[['James Harden', 'Danuel House Jr.', 'Clint Capela', 'P.J. Tucker', 'Eric Gordon'], ['Ben McLemore', 'Austin Rivers', 'Isaiah Hartenstein']], [['Trae Young', 'Kevin Huerter', 'John Collins', ""De'Andre Hunter"", 'Cam Reddish'], ['Allen Crabbe', 'Alex Len', 'Brandon Goodwin']]]"
558,2020-01-08,7:30p,Denver Nuggets,107,Dallas Mavericks,106,20314.0,American Airlines Center,2020,"[[['Gary Harris', 'Jerami Grant', 'Jamal Murray', 'Nikola Jokić', 'Torrey Craig'], ['Malik Beasley', 'Monte Morris', 'Mason Plumlee']], [['Luka Dončić', 'Dorian Finney-Smith', 'Delon Wright', 'Tim Hardaway Jr.', 'Dwight Powell'], ['Seth Curry', 'Maxi Kleber', 'Justin Jackson']]]"
559,2020-01-08,8:00p,Chicago Bulls,108,New Orleans Pelicans,123,15324.0,Smoothie King Center,2020,"[[['Zach LaVine', 'Thaddeus Young', 'Kris Dunn', 'Lauri Markkanen', 'Tomáš Satoranský'], ['Coby White', 'Daniel Gafford', 'Chandler Hutchison']], [['Brandon Ingram', 'Lonzo Ball', 'JJ Redick', 'Josh Hart', 'Derrick Favors'], ['Jaxson Hayes', 'Nickeil Alexander-Walker', ""E'Twaun Moore""]]]"
560,2020-01-08,9:00p,New York Knicks,104,Utah Jazz,128,18306.0,Vivint Smart Home Arena,2020,"[[['Bobby Portis', 'RJ Barrett', 'Elfrid Payton', 'Reggie Bullock', 'Taj Gibson'], ['Kevin Knox', 'Mitchell Robinson', 'Wayne Ellington']], [[""Royce O'Neale"", 'Joe Ingles', 'Bojan Bogdanović', 'Rudy Gobert', 'Donovan Mitchell'], ['Emmanuel Mudiay', 'Jordan Clarkson', 'Georges Niang']]]"
561,2020-01-08,10:00p,Milwaukee Bucks,107,Golden State Warriors,98,18064.0,Chase Center,2020,"[[['Khris Middleton', 'Giannis Antetokounmpo', 'Eric Bledsoe', 'Brook Lopez', 'Wesley Matthews'], ['Pat Connaughton', 'Donte DiVincenzo', 'Kyle Korver']], [['Draymond Green', 'Damion Lee', 'Glenn Robinson III', 'Ky Bowman', 'Willie Cauley-Stein'], ['Alec Burks', 'Jacob Evans', 'Omari Spellman']]]"
562,2020-01-09,7:00p,Cleveland Cavaliers,115,Detroit Pistons,112,13445.0,Little Caesars Arena,2020,"[[['Tristan Thompson', 'Darius Garland', 'Cedi Osman', 'Collin Sexton', 'Kevin Love'], ['Brandon Knight', 'Matthew Dellavedova', 'Alfonzo McKinnie']], [['Andre Drummond', 'Bruce Brown', 'Tony Snell', 'Svi Mykhailiuk', 'Sekou Doumbouya'], ['Derrick Rose', 'Thon Maker', 'Langston Galloway']]]"
563,2020-01-09,7:00p,Boston Celtics,98,Philadelphia 76ers,109,20822.0,Wells Fargo Center,2020,"[[['Gordon Hayward', 'Jayson Tatum', 'Jaylen Brown', 'Kemba Walker', 'Daniel Theis'], ['Marcus Smart', 'Semi Ojeleye', 'Enes Freedom']], [['Ben Simmons', 'Tobias Harris', 'Josh Richardson', 'Al Horford', 'Mike Scott'], ['Matisse Thybulle', 'James Ennis III', 'Furkan Korkmaz']]]"
564,2020-01-09,8:00p,Portland Trail Blazers,102,Minnesota Timberwolves,116,13720.0,Target Center,2020,"[[['Damian Lillard', 'Kent Bazemore', 'Hassan Whiteside', 'CJ McCollum', 'Carmelo Anthony'], ['Gary Trent Jr.', 'Anthony Tolliver', 'Anfernee Simons']], [['Jarrett Culver', 'Andrew Wiggins', 'Robert Covington', 'Shabazz Napier', 'Gorgui Dieng'], ['Josh Okogie', 'Jeff Teague', 'Keita Bates-Diop']]]"
565,2020-01-09,9:30p,Houston Rockets,92,Oklahoma City Thunder,113,18203.0,Chesapeake Energy Arena,2020,"[[['Russell Westbrook', 'P.J. Tucker', 'Clint Capela', 'Danuel House Jr.', 'James Harden'], ['Austin Rivers', 'Ben McLemore', 'Isaiah Hartenstein']], [['Shai Gilgeous-Alexander', 'Danilo Gallinari', 'Chris Paul', 'Steven Adams', 'Terrance Ferguson'], ['Dennis Schröder', 'Hamidou Diallo', 'Mike Muscala']]]"
566,2020-01-10,7:00p,Atlanta Hawks,101,Washington Wizards,111,16360.0,Capital One Arena,2020,"[[['Cam Reddish', 'Trae Young', ""De'Andre Hunter"", 'John Collins', 'Kevin Huerter'], ['Alex Len', 'Brandon Goodwin', ""DeAndre' Bembry""]], [['Jordan McRae', 'Ian Mahinmi', 'Isaiah Thomas', 'Gary Payton II', 'Isaac Bonga'], ['Troy Brown Jr.', 'Ish Smith', 'Dāvis Bertāns']]]"
567,2020-01-10,7:15p,New Orleans Pelicans,123,New York Knicks,111,18003.0,Madison Square Garden (IV),2020,"[[['Brandon Ingram', 'Lonzo Ball', 'Josh Hart', 'JJ Redick', 'Derrick Favors'], ['Jaxson Hayes', 'Nickeil Alexander-Walker', ""E'Twaun Moore""]], [['Elfrid Payton', 'RJ Barrett', 'Bobby Portis', 'Reggie Bullock', 'Taj Gibson'], ['Mitchell Robinson', 'Damyean Dotson', 'Kevin Knox']]]"
568,2020-01-10,7:30p,Miami Heat,113,Brooklyn Nets,117,16011.0,Barclays Center,2020,"[[['Jimmy Butler', 'Bam Adebayo', 'Meyers Leonard', 'Duncan Robinson', 'Kendrick Nunn'], ['Tyler Herro', 'Goran Dragić', 'Derrick Jones Jr.']], [['Spencer Dinwiddie', 'Joe Harris', 'Taurean Prince', 'Jarrett Allen', 'Rodions Kurucs'], ['Caris LeVert', 'Timothé Luwawu-Cabarrot', 'DeAndre Jordan']]]"
569,2020-01-10,8:00p,Indiana Pacers,116,Chicago Bulls,105,20229.0,United Center,2020,"[[['Myles Turner', 'T.J. Warren', 'T.J. McConnell', 'JaKarr Sampson', 'Jeremy Lamb'], ['Aaron Holiday', 'Justin Holiday', 'Edmond Sumner']], [['Zach LaVine', 'Tomáš Satoranský', 'Lauri Markkanen', 'Kris Dunn', 'Daniel Gafford'], ['Coby White', 'Thaddeus Young', 'Chandler Hutchison']]]"
570,2020-01-10,8:00p,San Antonio Spurs,121,Memphis Grizzlies,134,16448.0,FedEx Forum,2020,"[[['DeMar DeRozan', 'LaMarcus Aldridge', 'Bryn Forbes', 'Dejounte Murray', 'Trey Lyles'], ['Rudy Gay', 'Patty Mills', 'Derrick White']], [['Ja Morant', 'Dillon Brooks', 'Jonas Valančiūnas', 'Jaren Jackson Jr.', 'Jae Crowder'], ['Brandon Clarke', 'Grayson Allen', ""De'Anthony Melton""]]]"
571,2020-01-10,9:00p,Orlando Magic,94,Phoenix Suns,98,14562.0,Talking Stick Resort Arena,2020,"[[['Evan Fournier', 'Nikola Vučević', 'Markelle Fultz', 'Khem Birch', 'Wes Iwundu'], ['Terrence Ross', 'Josh Magette', 'Amile Jefferson']], [['Devin Booker', 'Ricky Rubio', 'Kelly Oubre Jr.', 'Dario Šarić', 'Aron Baynes'], ['Deandre Ayton', 'Mikal Bridges', 'Elie Okobo']]]"
572,2020-01-10,9:00p,Charlotte Hornets,92,Utah Jazz,109,18306.0,Vivint Smart Home Arena,2020,"[[['Terry Rozier', 'Miles Bridges', 'P.J. Washington', ""Devonte' Graham"", 'Bismack Biyombo'], ['Dwayne Bacon', 'Cody Zeller', 'Marvin Williams']], [['Rudy Gobert', 'Bojan Bogdanović', ""Royce O'Neale"", 'Donovan Mitchell', 'Joe Ingles'], ['Emmanuel Mudiay', 'Jordan Clarkson', 'Georges Niang']]]"
